Transaction_ID,itemDescription
1891,Shampoo
1891,Toothpaste
1892,Butter
1892,Soap
1892,Beans
1892,Coffee
1892,Sugar
1893,Biscuits
1893,Beer
1893,Milk
1893,Sugar
1893,Soda
1893,Soap
1894,Beans
1894,Diapers
1895,Tea
1895,Toothpaste
1895,Butter
1895,Soda
1895,Flour
1896,Coffee
1896,Tea
1896,Eggs
1897,Shampoo
1897,Bread
1898,Cooking Oil
1898,Soap
1898,Rice
1899,Rice
1899,Soda
1899,Butter
1900,Diapers
1900,Soda
1900,Eggs
1901,Flour
1901,Biscuits
1901,Eggs
1901,Cooking Oil
1902,Soap
1902,Diapers
1902,Shampoo
1902,Flour
1902,Beer
1903,Butter
1903,Beans
1903,Eggs
1903,Cereal
1904,Cooking Oil
1904,Biscuits
1905,Butter
1905,Biscuits
1905,Salt
1906,Cooking Oil
1906,Soap
1906,Bread
1907,Milk
1907,Biscuits
1907,Diapers
1907,Coffee
1908,Shampoo
1908,Cooking Oil
1908,Salt
1908,Sugar
1908,Flour
1909,Soap
1909,Bread
1910,Toothpaste
1910,Cooking Oil
1910,Sugar
1910,Beans
1910,Flour
1910,Soda
1911,Sugar
1911,Beans
1911,Cereal
1911,Milk
1911,Cooking Oil
1912,Beer
1912,Butter
1912,Rice
1912,Soda
1913,Soda
1913,Beans
1913,Soap
1914,Cooking Oil
1914,Sugar
1915,Flour
1915,Milk
1915,Tea
1916,Soap
1916,Beans
1916,Tea
1916,Bread
1916,Cereal
1917,Shampoo
1917,Soda
1917,Salt
1917,Soap
1918,Eggs
1918,Beer
1918,Beans
1918,Diapers
1918,Coffee
1919,Soap
1919,Butter
1919,Sugar
1919,Cooking Oil
1919,Milk
1919,Shampoo
1920,Toothpaste
1920,Tea
1920,Sugar
1920,Cereal
1921,Beans
1921,Sugar
1921,Coffee
1921,Diapers
1921,Beer
1922,Salt
1922,Biscuits
1923,Sugar
1923,Soap
1924,Tea
1924,Milk
1924,Butter
1924,Salt
1924,Soda
1925,Milk
1925,Butter
1925,Beer
1926,Biscuits
1926,Shampoo
1926,Sugar
1926,Soap
1927,Milk
1927,Butter
1927,Flour
1928,Soda
1928,Beans
1928,Tea
1928,Soap
1928,Eggs
1929,Soap
1929,Rice
1929,Toothpaste
1929,Salt
1929,Bread
1930,Butter
1930,Eggs
1931,Soda
1931,Beer
1932,Bread
1932,Biscuits
1932,Soda
1933,Butter
1933,Biscuits
1933,Tea
1933,Soap
1934,Shampoo
1934,Beans
1934,Sugar
1934,Butter
1934,Cooking Oil
1935,Diapers
1935,Tea
1936,Bread
1936,Soap
1936,Diapers
1936,Beer
1936,Soda
1937,Beer
1937,Biscuits
1938,Butter
1938,Coffee
1938,Cereal
1938,Tea
1938,Beer
1938,Bread
1939,Toothpaste
1939,Cooking Oil
1939,Butter
1939,Milk
1939,Sugar
1939,Beans
1940,Tea
1940,Eggs
1940,Diapers
1941,Milk
1941,Eggs
1941,Butter
1941,Beer
1942,Salt
1942,Diapers
1942,Tea
1942,Shampoo
1943,Flour
1943,Beans
1944,Beer
1944,Beans
1945,Toothpaste
1945,Sugar
1945,Soda
1945,Cooking Oil
1945,Salt
1945,Beans
1946,Beer
1946,Coffee
1946,Butter
1946,Milk
1946,Flour
1946,Bread
1947,Sugar
1947,Beans
1947,Coffee
1948,Cereal
1948,Diapers
1948,Coffee
1949,Salt
1949,Rice
1949,Sugar
1949,Shampoo
1949,Eggs
1949,Biscuits
1950,Rice
1950,Soap
1950,Tea
1950,Biscuits
1951,Eggs
1951,Rice
1951,Shampoo
1951,Sugar
1951,Coffee
1952,Rice
1952,Coffee
1953,Biscuits
1953,Beer
1953,Tea
1953,Shampoo
1954,Cooking Oil
1954,Shampoo
1954,Soap
1955,Cereal
1955,Flour
1956,Rice
1956,Butter
1957,Butter
1957,Diapers
1957,Shampoo
1957,Eggs
1957,Cooking Oil
1957,Soda
1958,Salt
1958,Cooking Oil
1959,Sugar
1959,Flour
1959,Rice
1959,Bread
1960,Soap
1960,Flour
1961,Butter
1961,Cereal
1961,Tea
1961,Beer
1961,Beans
1962,Soda
1962,Butter
1962,Beer
1962,Salt
1962,Beans
1962,Rice
1963,Cereal
1963,Butter
1963,Milk
1963,Tea
1964,Soap
1964,Tea
1964,Salt
1964,Cereal
1965,Biscuits
1965,Sugar
1965,Rice
1965,Bread
1965,Cereal
1966,Sugar
1966,Soap
1966,Rice
1967,Salt
1967,Flour
1968,Shampoo
1968,Toothpaste
1968,Tea
1968,Biscuits
1968,Salt
1968,Soap
1969,Beer
1969,Beans
1969,Rice
1969,Shampoo
1969,Flour
1970,Eggs
1970,Beans
1970,Shampoo
1970,Cooking Oil
1971,Eggs
1971,Cereal
1972,Eggs
1972,Tea
1972,Milk
1973,Beans
1973,Diapers
1974,Bread
1974,Shampoo
1974,Beer
1974,Sugar
1974,Soda
1975,Beer
1975,Diapers
1975,Butter
1975,Soap
1975,Bread
1976,Coffee
1976,Bread
1976,Shampoo
1976,Salt
1976,Flour
1976,Beer
1977,Cereal
1977,Milk
1977,Toothpaste
1977,Tea
1977,Flour
1977,Eggs
1978,Salt
1978,Sugar
1979,Salt
1979,Milk
1979,Shampoo
1979,Soda
1979,Soap
1979,Eggs
1980,Butter
1980,Cooking Oil
1980,Flour
1980,Cereal
1981,Beans
1981,Soda
1981,Cereal
1981,Rice
1982,Bread
1982,Biscuits
1982,Soap
1983,Beans
1983,Beer
1983,Milk
1984,Cereal
1984,Soda
1984,Milk
1984,Salt
1984,Bread
1985,Toothpaste
1985,Cooking Oil
1985,Beans
1985,Salt
1985,Butter
1985,Bread
1986,Tea
1986,Soap
1986,Salt
1986,Bread
1987,Shampoo
1987,Soda
1988,Eggs
1988,Beer
1988,Biscuits
1989,Shampoo
1989,Butter
1989,Soda
1990,Sugar
1990,Rice
1991,Soda
1991,Soap
1991,Salt
1992,Salt
1992,Shampoo
1992,Tea
1992,Rice
1993,Toothpaste
1993,Cereal
1994,Sugar
1994,Salt
1994,Shampoo
1995,Salt
1995,Coffee
1996,Coffee
1996,Beans
1997,Sugar
1997,Soap
1998,Cooking Oil
1998,Milk
1998,Tea
1998,Coffee
1998,Soda
1999,Butter
1999,Shampoo
1999,Soda
1999,Diapers
2000,Cooking Oil
2000,Soap
2000,Beer
